currenttime,option,k,f,accuracy
2018-02-26 16:15:07.440171,opt6,5,0.01,0.30505050505050507
2018-02-26 16:15:07.818952,opt1,5,0.01,0.47979797979797978
2018-02-26 16:15:09.024253,opt2,5,0.01,0.33141414141414144
2018-02-26 16:15:09.441904,opt3,5,0.01,0.33494949494949494
2018-02-26 16:15:09.942455,opt4,5,0.01,0.42919191919191918
2018-02-26 16:15:11.174979,opt5,5,0.01,0.46272727272727271
2018-02-26 16:16:02.724102,opt6,5,0.01,0.38686868686868686
2018-02-26 16:16:03.113035,opt1,5,0.01,0.48252525252525252
2018-02-26 16:16:04.183958,opt2,5,0.01,0.34111111111111109
2018-02-26 16:16:04.539315,opt3,5,0.01,0.34606060606060607
2018-02-26 16:16:04.978202,opt4,5,0.01,0.46646464646464647
2018-02-26 16:16:06.204125,opt5,5,0.01,0.46747474747474749
2018-02-26 16:16:54.136170,opt6,5,0.01,0.282020202020202
2018-02-26 16:16:54.462479,opt1,5,0.01,0.47333333333333333
2018-02-26 16:16:55.619741,opt2,5,0.01,0.38626262626262625
2018-02-26 16:16:56.032552,opt3,5,0.01,0.3892929292929293
2018-02-26 16:16:56.535902,opt4,5,0.01,0.41424242424242425
2018-02-26 16:16:57.809975,opt5,5,0.01,0.46272727272727271
2018-02-26 16:17:44.305827,opt6,5,0.01,0.28616161616161617
2018-02-26 16:17:44.626491,opt1,5,0.01,0.48414141414141415
2018-02-26 16:17:45.439298,opt2,5,0.01,0.41484848484848486
2018-02-26 16:17:45.808357,opt3,5,0.01,0.4078787878787879
2018-02-26 16:17:46.250079,opt4,5,0.01,0.41636363636363638
2018-02-26 16:17:47.470088,opt5,5,0.01,0.46929292929292932
2018-02-26 16:18:35.092882,opt6,5,0.01,0.32868686868686869
2018-02-26 16:18:35.414340,opt1,5,0.01,0.49020202020202019
2018-02-26 16:18:36.167526,opt2,5,0.01,0.3476767676767677
2018-02-26 16:18:36.533901,opt3,5,0.01,0.36767676767676766
2018-02-26 16:18:37.004211,opt4,5,0.01,0.47323232323232323
2018-02-26 16:18:38.175672,opt5,5,0.01,0.46141414141414139
2018-02-26 16:19:38.368208,opt6,5,0.01,0.3794949494949495
2018-02-26 16:19:38.739257,opt1,5,0.01,0.49808080808080807
2018-02-26 16:19:39.612002,opt2,5,0.01,0.34121212121212119
2018-02-26 16:19:40.126258,opt3,5,0.01,0.39353535353535352
2018-02-26 16:19:40.628514,opt4,5,0.01,0.48525252525252527
2018-02-26 16:19:41.911497,opt5,5,0.01,0.48454545454545456
2018-02-26 16:20:35.839665,opt6,5,0.01,0.33282828282828281
2018-02-26 16:20:36.218268,opt1,5,0.01,0.46646464646464647
2018-02-26 16:20:37.020791,opt2,5,0.01,0.39707070707070707
2018-02-26 16:20:37.432510,opt3,5,0.01,0.42303030303030303
2018-02-26 16:20:37.921587,opt4,5,0.01,0.45333333333333331
2018-02-26 16:20:39.172227,opt5,5,0.01,0.45424242424242423
2018-02-26 16:21:31.329137,opt6,5,0.01,0.31373737373737376
2018-02-26 16:21:31.692791,opt1,5,0.01,0.48242424242424242
2018-02-26 16:21:32.710661,opt2,5,0.01,0.34888888888888892
2018-02-26 16:21:33.060604,opt3,5,0.01,0.35555555555555557
2018-02-26 16:21:33.498687,opt4,5,0.01,0.46515151515151515
2018-02-26 16:21:34.643511,opt5,5,0.01,0.46777777777777779
2018-02-26 16:22:32.656273,opt6,5,0.01,0.37494949494949498
2018-02-26 16:22:32.983390,opt1,5,0.01,0.47454545454545455
2018-02-26 16:22:33.796021,opt2,5,0.01,0.36343434343434344
2018-02-26 16:22:34.154453,opt3,5,0.01,0.37909090909090909
2018-02-26 16:22:34.588402,opt4,5,0.01,0.41979797979797978
2018-02-26 16:22:35.765874,opt5,5,0.01,0.45000000000000001
2018-02-26 16:23:31.560954,opt6,5,0.01,0.36212121212121212
2018-02-26 16:23:32.058956,opt1,5,0.01,0.47282828282828282
2018-02-26 16:23:33.014224,opt2,5,0.01,0.38606060606060605
2018-02-26 16:23:33.438897,opt3,5,0.01,0.38080808080808082
2018-02-26 16:23:33.921076,opt4,5,0.01,0.42666666666666669
2018-02-26 16:23:35.130596,opt5,5,0.01,0.45363636363636362
2018-02-26 16:24:36.471414,opt6,5,0.01,0.45363636363636362
2018-02-26 16:24:36.800213,opt1,5,0.01,0.49656565656565654
2018-02-26 16:24:37.869123,opt2,5,0.01,0.43828282828282827
2018-02-26 16:24:38.243064,opt3,5,0.01,0.4490909090909091
2018-02-26 16:24:38.743080,opt4,5,0.01,0.48414141414141415
2018-02-26 16:24:39.962674,opt5,5,0.01,0.4812121212121212
2018-02-26 16:25:28.095620,opt6,5,0.01,0.39191919191919194
2018-02-26 16:25:28.475115,opt1,5,0.01,0.49353535353535355
2018-02-26 16:25:29.359675,opt2,5,0.01,0.45646464646464646
2018-02-26 16:25:29.835230,opt3,5,0.01,0.45535353535353534
2018-02-26 16:25:30.345866,opt4,5,0.01,0.48343434343434344
2018-02-26 16:25:31.657251,opt5,5,0.01,0.48222222222222222
2018-02-26 16:26:22.158558,opt6,5,0.01,0.3572727272727273
2018-02-26 16:26:22.535279,opt1,5,0.01,0.46686868686868688
2018-02-26 16:26:23.716183,opt2,5,0.01,0.42515151515151517
2018-02-26 16:26:24.146110,opt3,5,0.01,0.42202020202020202
2018-02-26 16:26:24.638554,opt4,5,0.01,0.45202020202020204
2018-02-26 16:26:25.784170,opt5,5,0.01,0.45212121212121215
2018-02-26 16:27:13.963916,opt6,5,0.01,0.34626262626262627
2018-02-26 16:27:14.449557,opt1,5,0.01,0.46959595959595962
2018-02-26 16:27:15.400929,opt2,5,0.01,0.3571717171717172
2018-02-26 16:27:15.784185,opt3,5,0.01,0.3512121212121212
2018-02-26 16:27:16.239100,opt4,5,0.01,0.43656565656565655
2018-02-26 16:27:17.393538,opt5,5,0.01,0.42989898989898989
2018-02-26 16:28:05.568167,opt6,5,0.01,0.32858585858585859
2018-02-26 16:28:05.895546,opt1,5,0.01,0.47212121212121211
2018-02-26 16:28:06.722932,opt2,5,0.01,0.45010101010101011
2018-02-26 16:28:07.093968,opt3,5,0.01,0.43333333333333335
2018-02-26 16:28:07.537482,opt4,5,0.01,0.4586868686868687
2018-02-26 16:28:08.814072,opt5,5,0.01,0.45929292929292931
2018-02-26 16:28:48.193690,opt6,5,0.01,0.31656565656565655
2018-02-26 16:28:48.537095,opt1,5,0.01,0.47626262626262628
2018-02-26 16:28:49.591926,opt2,5,0.01,0.35252525252525252
2018-02-26 16:28:50.084584,opt3,5,0.01,0.36313131313131314
2018-02-26 16:28:50.595832,opt4,5,0.01,0.45484848484848484
2018-02-26 16:28:51.709735,opt5,5,0.01,0.40494949494949495
2018-02-26 16:29:34.055547,opt6,5,0.01,0.30696969696969695
2018-02-26 16:29:34.444235,opt1,5,0.01,0.48898989898989897
2018-02-26 16:29:35.175310,opt2,5,0.01,0.35535353535353537
2018-02-26 16:29:35.568421,opt3,5,0.01,0.38606060606060605
2018-02-26 16:29:36.130274,opt4,5,0.01,0.4682828282828283
2018-02-26 16:29:37.368700,opt5,5,0.01,0.46787878787878789
2018-02-26 16:30:22.753842,opt6,5,0.01,0.40353535353535352
2018-02-26 16:30:23.104622,opt1,5,0.01,0.50898989898989899
2018-02-26 16:30:24.150106,opt2,5,0.01,0.47919191919191917
2018-02-26 16:30:24.526290,opt3,5,0.01,0.4681818181818182
2018-02-26 16:30:24.993685,opt4,5,0.01,0.49585858585858583
2018-02-26 16:30:26.198185,opt5,5,0.01,0.49696969696969695
2018-02-26 16:31:18.423655,opt6,5,0.01,0.30151515151515151
2018-02-26 16:31:18.797183,opt1,5,0.01,0.48222222222222222
2018-02-26 16:31:19.686761,opt2,5,0.01,0.30020202020202019
2018-02-26 16:31:20.114582,opt3,5,0.01,0.3197979797979798
2018-02-26 16:31:20.675836,opt4,5,0.01,0.44313131313131315
2018-02-26 16:31:22.032448,opt5,5,0.01,0.47040404040404038
2018-02-26 16:32:20.656157,opt6,5,0.01,0.40686868686868688
2018-02-26 16:32:21.035735,opt1,5,0.01,0.46858585858585861
2018-02-26 16:32:22.264963,opt2,5,0.01,0.36707070707070705
2018-02-26 16:32:22.673176,opt3,5,0.01,0.38484848484848483
2018-02-26 16:32:23.173965,opt4,5,0.01,0.45393939393939392
2018-02-26 16:32:24.371441,opt5,5,0.01,0.45696969696969697
2018-02-26 16:33:12.037073,opt6,5,0.01,0.39414141414141413
2018-02-26 16:33:12.413068,opt1,5,0.01,0.49909090909090909
2018-02-26 16:33:13.624297,opt2,5,0.01,0.40343434343434342
2018-02-26 16:33:14.052313,opt3,5,0.01,0.37434343434343437
2018-02-26 16:33:14.569764,opt4,5,0.01,0.43141414141414142
2018-02-26 16:33:15.772155,opt5,5,0.01,0.48040404040404039
2018-02-26 16:34:02.386228,opt6,5,0.01,0.34333333333333332
2018-02-26 16:34:02.715255,opt1,5,0.01,0.48515151515151517
2018-02-26 16:34:03.781406,opt2,5,0.01,0.38313131313131316
2018-02-26 16:34:04.152399,opt3,5,0.01,0.42252525252525253
2018-02-26 16:34:04.547507,opt4,5,0.01,0.34040404040404043
2018-02-26 16:34:05.901915,opt5,5,0.01,0.46999999999999997
2018-02-26 16:34:53.827146,opt6,5,0.01,0.36828282828282827
2018-02-26 16:34:54.252256,opt1,5,0.01,0.4903030303030303
2018-02-26 16:34:55.163513,opt2,5,0.01,0.41989898989898988
2018-02-26 16:34:55.788796,opt3,5,0.01,0.42303030303030303
2018-02-26 16:34:56.313133,opt4,5,0.01,0.4717171717171717
2018-02-26 16:34:57.487153,opt5,5,0.01,0.46626262626262627
2018-02-26 16:35:47.999916,opt6,5,0.01,0.3480808080808081
2018-02-26 16:35:48.336375,opt1,5,0.01,0.49111111111111111
2018-02-26 16:35:49.505466,opt2,5,0.01,0.45141414141414143
2018-02-26 16:35:49.867760,opt3,5,0.01,0.45060606060606062
2018-02-26 16:35:50.309392,opt4,5,0.01,0.47999999999999998
2018-02-26 16:35:51.400193,opt5,5,0.01,0.47989898989898988
2018-02-26 16:36:54.719027,opt6,5,0.01,0.28292929292929292
2018-02-26 16:36:55.104259,opt1,5,0.01,0.48393939393939395
2018-02-26 16:36:56.222999,opt2,5,0.01,0.46141414141414139
2018-02-26 16:36:56.702086,opt3,5,0.01,0.46919191919191922
2018-02-26 16:36:57.126411,opt4,5,0.01,0.46979797979797983
2018-02-26 16:36:58.340521,opt5,5,0.01,0.46999999999999997
2018-02-26 16:37:44.179898,opt6,5,0.01,0.33777777777777779
2018-02-26 16:37:44.599762,opt1,5,0.01,0.49808080808080807
2018-02-26 16:37:45.692837,opt2,5,0.01,0.39101010101010103
2018-02-26 16:37:46.104404,opt3,5,0.01,0.39939393939393941
2018-02-26 16:37:46.617305,opt4,5,0.01,0.32111111111111112
2018-02-26 16:37:48.014238,opt5,5,0.01,0.4778787878787879
2018-02-26 16:38:41.670911,opt6,5,0.01,0.35898989898989897
2018-02-26 16:38:42.040185,opt1,5,0.01,0.48494949494949496
2018-02-26 16:38:43.231689,opt2,5,0.01,0.4116161616161616
2018-02-26 16:38:43.698531,opt3,5,0.01,0.42474747474747476
2018-02-26 16:38:44.187137,opt4,5,0.01,0.47222222222222221
2018-02-26 16:38:45.552622,opt5,5,0.01,0.47303030303030302
2018-02-26 16:39:38.031259,opt6,5,0.01,0.40171717171717169
2018-02-26 16:39:38.359321,opt1,5,0.01,0.47696969696969699
2018-02-26 16:39:39.384153,opt2,5,0.01,0.39545454545454545
2018-02-26 16:39:39.744882,opt3,5,0.01,0.37282828282828284
2018-02-26 16:39:40.184201,opt4,5,0.01,0.4527272727272727
2018-02-26 16:39:41.313363,opt5,5,0.01,0.45686868686868687
2018-02-26 16:40:32.959998,opt6,5,0.01,0.38232323232323234
2018-02-26 16:40:33.359131,opt1,5,0.01,0.48313131313131313
2018-02-26 16:40:34.316534,opt2,5,0.01,0.37090909090909091
2018-02-26 16:40:34.726850,opt3,5,0.01,0.39929292929292931
2018-02-26 16:40:35.165289,opt4,5,0.01,0.46181818181818179
2018-02-26 16:40:36.350915,opt5,5,0.01,0.46878787878787881
2018-02-26 16:41:32.668950,opt6,5,0.01,0.40565656565656566
2018-02-26 16:41:33.033630,opt1,5,0.01,0.48525252525252527
2018-02-26 16:41:33.852566,opt2,5,0.01,0.42454545454545456
2018-02-26 16:41:34.260771,opt3,5,0.01,0.45202020202020204
2018-02-26 16:41:34.768460,opt4,5,0.01,0.47424242424242424
2018-02-26 16:41:36.115167,opt5,5,0.01,0.47282828282828282
2018-02-26 16:42:32.662992,opt6,5,0.01,0.291010101010101
2018-02-26 16:42:32.985458,opt1,5,0.01,0.47979797979797978
2018-02-26 16:42:34.042171,opt2,5,0.01,0.42797979797979796
2018-02-26 16:42:34.447250,opt3,5,0.01,0.45141414141414143
2018-02-26 16:42:34.967848,opt4,5,0.01,0.46787878787878789
2018-02-26 16:42:36.222134,opt5,5,0.01,0.46636363636363637
2018-02-26 16:43:20.473752,opt6,5,0.01,0.33949494949494952
2018-02-26 16:43:20.802656,opt1,5,0.01,0.47515151515151516
2018-02-26 16:43:21.570735,opt2,5,0.01,0.31181818181818183
2018-02-26 16:43:21.973764,opt3,5,0.01,0.31606060606060604
2018-02-26 16:43:22.482894,opt4,5,0.01,0.44191919191919193
2018-02-26 16:43:23.777633,opt5,5,0.01,0.44060606060606061
2018-02-26 16:44:28.975817,opt6,5,0.01,0.33434343434343433
2018-02-26 16:44:29.409394,opt1,5,0.01,0.47979797979797978
2018-02-26 16:44:30.352267,opt2,5,0.01,0.43131313131313131
2018-02-26 16:44:30.725157,opt3,5,0.01,0.42181818181818181
2018-02-26 16:44:31.165248,opt4,5,0.01,0.46575757575757576
2018-02-26 16:44:32.570279,opt5,5,0.01,0.47202020202020201
2018-02-26 16:45:15.978370,opt6,5,0.01,0.26636363636363636
2018-02-26 16:45:16.310368,opt1,5,0.01,0.49191919191919192
2018-02-26 16:45:17.032701,opt2,5,0.01,0.33151515151515154
2018-02-26 16:45:17.433284,opt3,5,0.01,0.32656565656565656
2018-02-26 16:45:17.857149,opt4,5,0.01,0.28474747474747475
2018-02-26 16:45:19.019084,opt5,5,0.01,0.4776767676767677
2018-02-26 16:46:44.373350,opt6,5,0.01,0.31494949494949492
2018-02-26 16:46:44.706072,opt1,5,0.01,0.49939393939393939
2018-02-26 16:46:45.739036,opt2,5,0.01,0.45666666666666667
2018-02-26 16:46:46.102410,opt3,5,0.01,0.4585858585858586
2018-02-26 16:46:46.507285,opt4,5,0.01,0.48060606060606059
2018-02-26 16:46:47.753638,opt5,5,0.01,0.48181818181818181
2018-02-26 16:47:42.733487,opt6,5,0.01,0.30151515151515151
2018-02-26 16:47:43.062898,opt1,5,0.01,0.48919191919191918
2018-02-26 16:47:43.926369,opt2,5,0.01,0.4211111111111111
2018-02-26 16:47:44.304737,opt3,5,0.01,0.42515151515151517
2018-02-26 16:47:44.702008,opt4,5,0.01,0.35464646464646465
2018-02-26 16:47:45.955114,opt5,5,0.01,0.47262626262626262
2018-02-26 16:48:50.712008,opt6,5,0.01,0.43282828282828284
2018-02-26 16:48:55.101744,opt1,6,0.01,0.40131313131313129
2018-02-26 16:48:56.573194,opt2,6,0.01,0.26737373737373737
2018-02-26 16:48:57.006963,opt3,6,0.01,0.27474747474747474
2018-02-26 16:48:57.600246,opt4,6,0.01,0.33151515151515154
2018-02-26 16:48:59.010065,opt5,6,0.01,0.33303030303030301
2018-02-26 16:50:26.241250,opt6,6,0.01,0.231010101010101
2018-02-26 16:50:26.577540,opt1,6,0.01,0.40707070707070708
2018-02-26 16:50:27.821478,opt2,6,0.01,0.28606060606060607
2018-02-26 16:50:28.298835,opt3,6,0.01,0.32343434343434341
2018-02-26 16:50:28.792392,opt4,6,0.01,0.32464646464646463
2018-02-26 16:50:30.221154,opt5,6,0.01,0.32414141414141412
2018-02-26 16:51:47.194226,opt6,6,0.01,0.23656565656565656
2018-02-26 16:51:47.602592,opt1,6,0.01,0.40888888888888891
2018-02-26 16:51:48.776455,opt2,6,0.01,0.33494949494949494
2018-02-26 16:51:49.275485,opt3,6,0.01,0.36181818181818182
2018-02-26 16:51:49.730160,opt4,6,0.01,0.37494949494949498
2018-02-26 16:51:51.003996,opt5,6,0.01,0.36494949494949497
2018-02-26 16:53:26.575532,opt6,6,0.01,0.2688888888888889
2018-02-26 16:53:26.917503,opt1,6,0.01,0.40101010101010098
2018-02-26 16:53:28.633113,opt2,6,0.01,0.29565656565656567
2018-02-26 16:53:29.029589,opt3,6,0.01,0.32787878787878788
2018-02-26 16:53:29.516140,opt4,6,0.01,0.38535353535353534
2018-02-26 16:53:30.864072,opt5,6,0.01,0.38363636363636361
2018-02-26 16:54:31.492368,opt6,6,0.01,0.2783838383838384
2018-02-26 16:54:31.863202,opt1,6,0.01,0.40060606060606063
2018-02-26 16:54:33.002455,opt2,6,0.01,0.26767676767676768
2018-02-26 16:54:33.444455,opt3,6,0.01,0.28080808080808078
2018-02-26 16:54:33.913264,opt4,6,0.01,0.31454545454545457
2018-02-26 16:54:35.002579,opt5,6,0.01,0.36949494949494949
2018-02-26 16:56:08.486253,opt6,6,0.01,0.20929292929292928
2018-02-26 16:56:08.870234,opt1,6,0.01,0.38434343434343432
2018-02-26 16:56:10.552610,opt2,6,0.01,0.30131313131313131
2018-02-26 16:56:10.942311,opt3,6,0.01,0.30626262626262624
2018-02-26 16:56:11.389044,opt4,6,0.01,0.31717171717171716
2018-02-26 16:56:12.581116,opt5,6,0.01,0.31656565656565655
2018-02-26 16:57:37.726251,opt6,6,0.01,0.26484848484848483
2018-02-26 16:57:38.065645,opt1,6,0.01,0.4172727272727273
2018-02-26 16:57:39.226573,opt2,6,0.01,0.30020202020202019
2018-02-26 16:57:39.620370,opt3,6,0.01,0.32696969696969697
2018-02-26 16:57:40.118314,opt4,6,0.01,0.34909090909090912
2018-02-26 16:57:41.576325,opt5,6,0.01,0.35313131313131313
2018-02-26 16:58:52.403854,opt6,6,0.01,0.23020202020202021
2018-02-26 16:58:52.763453,opt1,6,0.01,0.40383838383838383
2018-02-26 16:58:53.863276,opt2,6,0.01,0.28545454545454546
2018-02-26 16:58:54.265175,opt3,6,0.01,0.25868686868686869
2018-02-26 16:58:54.721299,opt4,6,0.01,0.31515151515151513
2018-02-26 16:58:55.864937,opt5,6,0.01,0.33616161616161616
2018-02-26 17:00:06.311473,opt6,6,0.01,0.21686868686868688
2018-02-26 17:00:06.965410,opt1,6,0.01,0.402020202020202
2018-02-26 17:00:08.219707,opt2,6,0.01,0.34515151515151515
2018-02-26 17:00:08.676857,opt3,6,0.01,0.35292929292929293
2018-02-26 17:00:09.218591,opt4,6,0.01,0.22484848484848485
2018-02-26 17:00:10.750848,opt5,6,0.01,0.37909090909090909
2018-02-26 17:01:29.166838,opt6,6,0.01,0.23141414141414141
2018-02-26 17:01:29.661526,opt1,6,0.01,0.39525252525252524
2018-02-26 17:01:30.876303,opt2,6,0.01,0.29545454545454547
2018-02-26 17:01:31.309566,opt3,6,0.01,0.34131313131313129
2018-02-26 17:01:31.834736,opt4,6,0.01,0.37595959595959594
2018-02-26 17:01:33.195380,opt5,6,0.01,0.37878787878787878
2018-02-26 17:02:50.088205,opt6,6,0.01,0.29474747474747476
2018-02-26 17:02:50.422689,opt1,6,0.01,0.39414141414141413
2018-02-26 17:02:51.551819,opt2,6,0.01,0.32565656565656564
2018-02-26 17:02:51.954103,opt3,6,0.01,0.34838383838383841
2018-02-26 17:02:52.409267,opt4,6,0.01,0.35595959595959598
2018-02-26 17:02:53.701622,opt5,6,0.01,0.37424242424242427
2018-02-26 17:03:59.273558,opt6,6,0.01,0.24161616161616162
2018-02-26 17:03:59.711430,opt1,6,0.01,0.402020202020202
2018-02-26 17:04:01.563813,opt2,6,0.01,0.31696969696969696
2018-02-26 17:04:01.983660,opt3,6,0.01,0.32232323232323234
2018-02-26 17:04:02.479973,opt4,6,0.01,0.33757575757575758
2018-02-26 17:04:03.823086,opt5,6,0.01,0.36696969696969695
2018-02-26 17:05:10.425270,opt6,6,0.01,0.1995959595959596
2018-02-26 17:05:10.761741,opt1,6,0.01,0.38747474747474747
2018-02-26 17:05:11.886727,opt2,6,0.01,0.3327272727272727
2018-02-26 17:05:12.302268,opt3,6,0.01,0.34323232323232322
2018-02-26 17:05:12.775413,opt4,6,0.01,0.38222222222222224
2018-02-26 17:05:14.000657,opt5,6,0.01,0.37383838383838386
2018-02-26 17:06:21.790923,opt6,6,0.01,0.31595959595959594
2018-02-26 17:06:22.188769,opt1,6,0.01,0.41080808080808079
2018-02-26 17:06:24.021706,opt2,6,0.01,0.31434343434343437
2018-02-26 17:06:24.459175,opt3,6,0.01,0.32636363636363636
2018-02-26 17:06:24.991937,opt4,6,0.01,0.33777777777777779
2018-02-26 17:06:26.426290,opt5,6,0.01,0.33585858585858586
2018-02-26 17:07:26.635260,opt6,6,0.01,0.22202020202020201
2018-02-26 17:07:26.962975,opt1,6,0.01,0.38636363636363635
2018-02-26 17:07:28.658109,opt2,6,0.01,0.28393939393939394
2018-02-26 17:07:29.027951,opt3,6,0.01,0.28020202020202017
2018-02-26 17:07:29.499333,opt4,6,0.01,0.37272727272727274
2018-02-26 17:07:30.721234,opt5,6,0.01,0.36979797979797979
2018-02-26 17:08:39.425448,opt6,6,0.01,0.23484848484848486
2018-02-26 17:08:39.747700,opt1,6,0.01,0.39808080808080809
2018-02-26 17:08:40.827113,opt2,6,0.01,0.30363636363636365
2018-02-26 17:08:41.195000,opt3,6,0.01,0.32484848484848483
2018-02-26 17:08:41.643780,opt4,6,0.01,0.38505050505050503
2018-02-26 17:08:42.924287,opt5,6,0.01,0.37858585858585858
2018-02-26 17:10:05.902224,opt6,6,0.01,0.23838383838383839
2018-02-26 17:10:06.386819,opt1,6,0.01,0.39939393939393941
2018-02-26 17:10:07.588037,opt2,6,0.01,0.22777777777777777
2018-02-26 17:10:08.041142,opt3,6,0.01,0.23181818181818181
2018-02-26 17:10:08.482238,opt4,6,0.01,0.25393939393939396
2018-02-26 17:10:09.622691,opt5,6,0.01,0.291010101010101
2018-02-26 17:11:19.711660,opt6,6,0.01,0.27575757575757576
2018-02-26 17:11:20.101718,opt1,6,0.01,0.38545454545454544
2018-02-26 17:11:21.305046,opt2,6,0.01,0.31717171717171716
2018-02-26 17:11:21.721510,opt3,6,0.01,0.31858585858585858
2018-02-26 17:11:22.246367,opt4,6,0.01,0.35868686868686867
2018-02-26 17:11:23.478094,opt5,6,0.01,0.35454545454545455
2018-02-26 17:12:36.986231,opt6,6,0.01,0.25858585858585859
2018-02-26 17:12:37.329220,opt1,6,0.01,0.39696969696969697
2018-02-26 17:12:38.531045,opt2,6,0.01,0.32616161616161615
2018-02-26 17:12:38.976625,opt3,6,0.01,0.33393939393939392
2018-02-26 17:12:39.498907,opt4,6,0.01,0.33737373737373738
2018-02-26 17:12:41.010542,opt5,6,0.01,0.3794949494949495
2018-02-26 17:13:51.701898,opt6,6,0.01,0.23414141414141415
2018-02-26 17:13:52.051860,opt1,6,0.01,0.39656565656565657
2018-02-26 17:13:53.157014,opt2,6,0.01,0.30939393939393939
2018-02-26 17:13:53.541700,opt3,6,0.01,0.33313131313131311
2018-02-26 17:13:53.998468,opt4,6,0.01,0.38212121212121214
2018-02-26 17:13:55.409999,opt5,6,0.01,0.38252525252525255
2018-02-26 17:15:08.134411,opt6,6,0.01,0.28373737373737373
2018-02-26 17:15:08.481154,opt1,6,0.01,0.38636363636363635
2018-02-26 17:15:09.648871,opt2,6,0.01,0.30282828282828284
2018-02-26 17:15:10.040436,opt3,6,0.01,0.30151515151515151
2018-02-26 17:15:10.529634,opt4,6,0.01,0.33747474747474748
2018-02-26 17:15:11.632478,opt5,6,0.01,0.33585858585858586
2018-02-26 17:16:24.346087,opt6,6,0.01,0.20252525252525252
2018-02-26 17:16:24.685674,opt1,6,0.01,0.39131313131313133
2018-02-26 17:16:26.421955,opt2,6,0.01,0.29090909090909089
2018-02-26 17:16:26.811152,opt3,6,0.01,0.2915151515151515
2018-02-26 17:16:27.371462,opt4,6,0.01,0.32262626262626265
2018-02-26 17:16:28.719558,opt5,6,0.01,0.32424242424242422
2018-02-26 17:17:40.684900,opt6,6,0.01,0.26939393939393941
2018-02-26 17:17:41.067867,opt1,6,0.01,0.40484848484848485
2018-02-26 17:17:42.262832,opt2,6,0.01,0.27555555555555555
2018-02-26 17:17:42.775477,opt3,6,0.01,0.28363636363636363
2018-02-26 17:17:43.271128,opt4,6,0.01,0.32444444444444442
2018-02-26 17:17:44.566423,opt5,6,0.01,0.31070707070707071
2018-02-26 17:18:50.222641,opt6,6,0.01,0.23979797979797979
2018-02-26 17:18:50.611234,opt1,6,0.01,0.38393939393939391
2018-02-26 17:18:51.830263,opt2,6,0.01,0.3515151515151515
2018-02-26 17:18:52.298197,opt3,6,0.01,0.3384848484848485
2018-02-26 17:18:52.809795,opt4,6,0.01,0.37767676767676767
2018-02-26 17:18:54.154159,opt5,6,0.01,0.37454545454545457
2018-02-26 17:20:16.845661,opt6,6,0.01,0.27070707070707073
2018-02-26 17:20:17.187222,opt1,6,0.01,0.36353535353535354
2018-02-26 17:20:18.326134,opt2,6,0.01,0.29747474747474745
2018-02-26 17:20:18.738694,opt3,6,0.01,0.28020202020202017
2018-02-26 17:20:19.187022,opt4,6,0.01,0.29444444444444445
2018-02-26 17:20:20.362020,opt5,6,0.01,0.30434343434343436
